file	original_loc	target_rust_path	status	agent_id	started_at	completed_at	notes
3rdparty\libzip\lib\zip_buffer.c	245	rust\translations\3rdparty\3rdparty/libzip/lib/zip_buffer.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_close.c	664	rust\translations\3rdparty\3rdparty/libzip/lib/zip_close.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_crypto_commoncrypto.c	84	rust\translations\3rdparty\3rdparty/libzip/lib/zip_crypto_commoncrypto.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_crypto_commoncrypto.h	43	rust\translations\3rdparty\3rdparty/libzip/lib/zip_crypto_commoncrypto.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_crypto_gnutls.c	108	rust\translations\3rdparty\3rdparty/libzip/lib/zip_crypto_gnutls.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_crypto_gnutls.h	54	rust\translations\3rdparty\3rdparty/libzip/lib/zip_crypto_gnutls.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_crypto_mbedtls.c	130	rust\translations\3rdparty\3rdparty/libzip/lib/zip_crypto_mbedtls.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_crypto_mbedtls.h	45	rust\translations\3rdparty\3rdparty/libzip/lib/zip_crypto_mbedtls.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_crypto_openssl.c	197	rust\translations\3rdparty\3rdparty/libzip/lib/zip_crypto_openssl.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_crypto_openssl.h	61	rust\translations\3rdparty\3rdparty/libzip/lib/zip_crypto_openssl.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_crypto_win.c	379	rust\translations\3rdparty\3rdparty/libzip/lib/zip_crypto_win.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_crypto_win.h	43	rust\translations\3rdparty\3rdparty/libzip/lib/zip_crypto_win.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_crypto.h	47	rust\translations\3rdparty\3rdparty/libzip/lib/zip_crypto.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_delete.c	54	rust\translations\3rdparty\3rdparty/libzip/lib/zip_delete.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_dir_add.c	74	rust\translations\3rdparty\3rdparty/libzip/lib/zip_dir_add.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_dirent.c	1136	rust\translations\3rdparty\3rdparty/libzip/lib/zip_dirent.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_discard.c	61	rust\translations\3rdparty\3rdparty/libzip/lib/zip_discard.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_entry.c	43	rust\translations\3rdparty\3rdparty/libzip/lib/zip_entry.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_error_clear.c	36	rust\translations\3rdparty\3rdparty/libzip/lib/zip_error_clear.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_error_get_sys_type.c	38	rust\translations\3rdparty\3rdparty/libzip/lib/zip_error_get_sys_type.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_error_get.c	43	rust\translations\3rdparty\3rdparty/libzip/lib/zip_error_get.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_error_strerror.c	127	rust\translations\3rdparty\3rdparty/libzip/lib/zip_error_strerror.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_error_to_str.c	45	rust\translations\3rdparty\3rdparty/libzip/lib/zip_error_to_str.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_error.c	122	rust\translations\3rdparty\3rdparty/libzip/lib/zip_error.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_extra_field_api.c	285	rust\translations\3rdparty\3rdparty/libzip/lib/zip_extra_field_api.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_extra_field.c	340	rust\translations\3rdparty\3rdparty/libzip/lib/zip_extra_field.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_fclose.c	45	rust\translations\3rdparty\3rdparty/libzip/lib/zip_fclose.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_fdopen.c	77	rust\translations\3rdparty\3rdparty/libzip/lib/zip_fdopen.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_file_add.c	44	rust\translations\3rdparty\3rdparty/libzip/lib/zip_file_add.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_file_error_clear.c	36	rust\translations\3rdparty\3rdparty/libzip/lib/zip_file_error_clear.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_file_error_get.c	35	rust\translations\3rdparty\3rdparty/libzip/lib/zip_file_error_get.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_file_get_comment.c	44	rust\translations\3rdparty\3rdparty/libzip/lib/zip_file_get_comment.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_file_get_external_attributes.c	41	rust\translations\3rdparty\3rdparty/libzip/lib/zip_file_get_external_attributes.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_file_get_offset.c	95	rust\translations\3rdparty\3rdparty/libzip/lib/zip_file_get_offset.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_file_rename.c	53	rust\translations\3rdparty\3rdparty/libzip/lib/zip_file_rename.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_file_replace.c	88	rust\translations\3rdparty\3rdparty/libzip/lib/zip_file_replace.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_file_set_comment.c	88	rust\translations\3rdparty\3rdparty/libzip/lib/zip_file_set_comment.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_file_set_encryption.c	81	rust\translations\3rdparty\3rdparty/libzip/lib/zip_file_set_encryption.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_file_set_external_attributes.c	74	rust\translations\3rdparty\3rdparty/libzip/lib/zip_file_set_external_attributes.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_file_set_mtime.c	76	rust\translations\3rdparty\3rdparty/libzip/lib/zip_file_set_mtime.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_file_strerror.c	34	rust\translations\3rdparty\3rdparty/libzip/lib/zip_file_strerror.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_fopen_encrypted.c	37	rust\translations\3rdparty\3rdparty/libzip/lib/zip_fopen_encrypted.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_fopen_index_encrypted.c	66	rust\translations\3rdparty\3rdparty/libzip/lib/zip_fopen_index_encrypted.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_fopen_index.c	34	rust\translations\3rdparty\3rdparty/libzip/lib/zip_fopen_index.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_fopen.c	37	rust\translations\3rdparty\3rdparty/libzip/lib/zip_fopen.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_fread.c	52	rust\translations\3rdparty\3rdparty/libzip/lib/zip_fread.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_fseek.c	52	rust\translations\3rdparty\3rdparty/libzip/lib/zip_fseek.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_ftell.c	46	rust\translations\3rdparty\3rdparty/libzip/lib/zip_ftell.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_get_archive_comment.c	46	rust\translations\3rdparty\3rdparty/libzip/lib/zip_get_archive_comment.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_get_archive_flag.c	36	rust\translations\3rdparty\3rdparty/libzip/lib/zip_get_archive_flag.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_get_encryption_implementation.c	52	rust\translations\3rdparty\3rdparty/libzip/lib/zip_get_encryption_implementation.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_get_file_comment.c	41	rust\translations\3rdparty\3rdparty/libzip/lib/zip_get_file_comment.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_get_name.c	45	rust\translations\3rdparty\3rdparty/libzip/lib/zip_get_name.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_get_num_entries.c	43	rust\translations\3rdparty\3rdparty/libzip/lib/zip_get_num_entries.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_get_num_files.c	42	rust\translations\3rdparty\3rdparty/libzip/lib/zip_get_num_files.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_hash.c	336	rust\translations\3rdparty\3rdparty/libzip/lib/zip_hash.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_io_util.c	118	rust\translations\3rdparty\3rdparty/libzip/lib/zip_io_util.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_libzip_version.c	34	rust\translations\3rdparty\3rdparty/libzip/lib/zip_libzip_version.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_memdup.c	45	rust\translations\3rdparty\3rdparty/libzip/lib/zip_memdup.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_name_locate.c	95	rust\translations\3rdparty\3rdparty/libzip/lib/zip_name_locate.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_new.c	61	rust\translations\3rdparty\3rdparty/libzip/lib/zip_new.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_open.c	852	rust\translations\3rdparty\3rdparty/libzip/lib/zip_open.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_pkware.c	90	rust\translations\3rdparty\3rdparty/libzip/lib/zip_pkware.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_progress.c	227	rust\translations\3rdparty\3rdparty/libzip/lib/zip_progress.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_random_unix.c	87	rust\translations\3rdparty\3rdparty/libzip/lib/zip_random_unix.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_random_uwp.c	67	rust\translations\3rdparty\3rdparty/libzip/lib/zip_random_uwp.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_random_win32.c	67	rust\translations\3rdparty\3rdparty/libzip/lib/zip_random_win32.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_realloc.c	50	rust\translations\3rdparty\3rdparty/libzip/lib/zip_realloc.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_rename.c	35	rust\translations\3rdparty\3rdparty/libzip/lib/zip_rename.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_replace.c	35	rust\translations\3rdparty\3rdparty/libzip/lib/zip_replace.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_set_archive_comment.c	69	rust\translations\3rdparty\3rdparty/libzip/lib/zip_set_archive_comment.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_set_archive_flag.c	61	rust\translations\3rdparty\3rdparty/libzip/lib/zip_set_archive_flag.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_set_default_password.c	47	rust\translations\3rdparty\3rdparty/libzip/lib/zip_set_default_password.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_set_file_comment.c	39	rust\translations\3rdparty\3rdparty/libzip/lib/zip_set_file_comment.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_set_file_compression.c	65	rust\translations\3rdparty\3rdparty/libzip/lib/zip_set_file_compression.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_set_name.c	135	rust\translations\3rdparty\3rdparty/libzip/lib/zip_set_name.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_source_accept_empty.c	42	rust\translations\3rdparty\3rdparty/libzip/lib/zip_source_accept_empty.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_source_begin_write_cloning.c	46	rust\translations\3rdparty\3rdparty/libzip/lib/zip_source_begin_write_cloning.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_source_begin_write.c	46	rust\translations\3rdparty\3rdparty/libzip/lib/zip_source_begin_write.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_source_buffer.c	505	rust\translations\3rdparty\3rdparty/libzip/lib/zip_source_buffer.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_source_call.c	56	rust\translations\3rdparty\3rdparty/libzip/lib/zip_source_call.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_source_close.c	47	rust\translations\3rdparty\3rdparty/libzip/lib/zip_source_close.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_source_commit_write.c	56	rust\translations\3rdparty\3rdparty/libzip/lib/zip_source_commit_write.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_source_compress.c	336	rust\translations\3rdparty\3rdparty/libzip/lib/zip_source_compress.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_source_crc.c	163	rust\translations\3rdparty\3rdparty/libzip/lib/zip_source_crc.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_source_error.c	38	rust\translations\3rdparty\3rdparty/libzip/lib/zip_source_error.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_source_file_common.c	322	rust\translations\3rdparty\3rdparty/libzip/lib/zip_source_file_common.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_source_file_stdio_named.c	350	rust\translations\3rdparty\3rdparty/libzip/lib/zip_source_file_stdio_named.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_source_file_stdio.c	143	rust\translations\3rdparty\3rdparty/libzip/lib/zip_source_file_stdio.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_source_file_stdio.h	38	rust\translations\3rdparty\3rdparty/libzip/lib/zip_source_file_stdio.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_source_file_win32_ansi.c	111	rust\translations\3rdparty\3rdparty/libzip/lib/zip_source_file_win32_ansi.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_source_file_win32_named.c	227	rust\translations\3rdparty\3rdparty/libzip/lib/zip_source_file_win32_named.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_source_file_win32_utf16.c	125	rust\translations\3rdparty\3rdparty/libzip/lib/zip_source_file_win32_utf16.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_source_file_win32_utf8.c	61	rust\translations\3rdparty\3rdparty/libzip/lib/zip_source_file_win32_utf8.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_source_file_win32.c	187	rust\translations\3rdparty\3rdparty/libzip/lib/zip_source_file_win32.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_source_file_win32.h	61	rust\translations\3rdparty\3rdparty/libzip/lib/zip_source_file_win32.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_source_file.h	80	rust\translations\3rdparty\3rdparty/libzip/lib/zip_source_file.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_source_free.c	57	rust\translations\3rdparty\3rdparty/libzip/lib/zip_source_free.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_source_function.c	77	rust\translations\3rdparty\3rdparty/libzip/lib/zip_source_function.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_source_get_dostime.c	63	rust\translations\3rdparty\3rdparty/libzip/lib/zip_source_get_dostime.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_source_get_file_attributes.c	93	rust\translations\3rdparty\3rdparty/libzip/lib/zip_source_get_file_attributes.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_source_is_deleted.c	34	rust\translations\3rdparty\3rdparty/libzip/lib/zip_source_is_deleted.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_source_layered.c	59	rust\translations\3rdparty\3rdparty/libzip/lib/zip_source_layered.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_source_open.c	66	rust\translations\3rdparty\3rdparty/libzip/lib/zip_source_open.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_source_pass_to_lower_layer.c	68	rust\translations\3rdparty\3rdparty/libzip/lib/zip_source_pass_to_lower_layer.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_source_pkware_decode.c	170	rust\translations\3rdparty\3rdparty/libzip/lib/zip_source_pkware_decode.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_source_pkware_encode.c	208	rust\translations\3rdparty\3rdparty/libzip/lib/zip_source_pkware_encode.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_source_read.c	79	rust\translations\3rdparty\3rdparty/libzip/lib/zip_source_read.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_source_remove.c	53	rust\translations\3rdparty\3rdparty/libzip/lib/zip_source_remove.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_source_rollback_write.c	41	rust\translations\3rdparty\3rdparty/libzip/lib/zip_source_rollback_write.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_source_seek_write.c	45	rust\translations\3rdparty\3rdparty/libzip/lib/zip_source_seek_write.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_source_seek.c	75	rust\translations\3rdparty\3rdparty/libzip/lib/zip_source_seek.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_source_stat.c	54	rust\translations\3rdparty\3rdparty/libzip/lib/zip_source_stat.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_source_supports.c	58	rust\translations\3rdparty\3rdparty/libzip/lib/zip_source_supports.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_source_tell_write.c	42	rust\translations\3rdparty\3rdparty/libzip/lib/zip_source_tell_write.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_source_tell.c	48	rust\translations\3rdparty\3rdparty/libzip/lib/zip_source_tell.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_source_window.c	307	rust\translations\3rdparty\3rdparty/libzip/lib/zip_source_window.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_source_winzip_aes_decode.c	206	rust\translations\3rdparty\3rdparty/libzip/lib/zip_source_winzip_aes_decode.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_source_winzip_aes_encode.c	198	rust\translations\3rdparty\3rdparty/libzip/lib/zip_source_winzip_aes_encode.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_source_write.c	38	rust\translations\3rdparty\3rdparty/libzip/lib/zip_source_write.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_source_zip_new.c	274	rust\translations\3rdparty\3rdparty/libzip/lib/zip_source_zip_new.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_source_zip.c	53	rust\translations\3rdparty\3rdparty/libzip/lib/zip_source_zip.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_stat_index.c	96	rust\translations\3rdparty\3rdparty/libzip/lib/zip_stat_index.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_stat_init.c	73	rust\translations\3rdparty\3rdparty/libzip/lib/zip_stat_init.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_stat.c	37	rust\translations\3rdparty\3rdparty/libzip/lib/zip_stat.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_strerror.c	34	rust\translations\3rdparty\3rdparty/libzip/lib/zip_strerror.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_string.c	152	rust\translations\3rdparty\3rdparty/libzip/lib/zip_string.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_unchange_all.c	43	rust\translations\3rdparty\3rdparty/libzip/lib/zip_unchange_all.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_unchange_archive.c	41	rust\translations\3rdparty\3rdparty/libzip/lib/zip_unchange_archive.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_unchange_data.c	45	rust\translations\3rdparty\3rdparty/libzip/lib/zip_unchange_data.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_unchange.c	79	rust\translations\3rdparty\3rdparty/libzip/lib/zip_unchange.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_utf-8.c	234	rust\translations\3rdparty\3rdparty/libzip/lib/zip_utf-8.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip_winzip_aes.c	130	rust\translations\3rdparty\3rdparty/libzip/lib/zip_winzip_aes.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zip.h	466	rust\translations\3rdparty\3rdparty/libzip/lib/zip.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\lib\zipint.h	551	rust\translations\3rdparty\3rdparty/libzip/lib/zipint.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\msvc\config.h	69	rust\translations\3rdparty\3rdparty/libzip/msvc/config.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\msvc\zip_err_str.c	72	rust\translations\3rdparty\3rdparty/libzip/msvc/zip_err_str.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\libzip\msvc\zipconf.h	39	rust\translations\3rdparty\3rdparty/libzip/msvc/zipconf.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\include\7z.h	156	rust\translations\3rdparty\3rdparty/lzma/include/7z.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\include\7zAlloc.h	12	rust\translations\3rdparty\3rdparty/lzma/include/7zAlloc.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\include\7zBuf.h	26	rust\translations\3rdparty\3rdparty/lzma/include/7zBuf.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\include\7zCrc.h	18	rust\translations\3rdparty\3rdparty/lzma/include/7zCrc.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\include\7zFile.h	67	rust\translations\3rdparty\3rdparty/lzma/include/7zFile.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\include\7zTypes.h	452	rust\translations\3rdparty\3rdparty/lzma/include/7zTypes.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\include\7zVersion.h	23	rust\translations\3rdparty\3rdparty/lzma/include/7zVersion.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\include\7zWindows.h	81	rust\translations\3rdparty\3rdparty/lzma/include/7zWindows.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\include\Aes.h	42	rust\translations\3rdparty\3rdparty/lzma/include/Aes.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\include\Alloc.h	59	rust\translations\3rdparty\3rdparty/lzma/include/Alloc.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\include\Bcj2.h	280	rust\translations\3rdparty\3rdparty/lzma/include/Bcj2.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\include\Bra.h	87	rust\translations\3rdparty\3rdparty/lzma/include/Bra.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\include\Compiler.h	208	rust\translations\3rdparty\3rdparty/lzma/include/Compiler.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\include\CpuArch.h	573	rust\translations\3rdparty\3rdparty/lzma/include/CpuArch.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\include\Delta.h	12	rust\translations\3rdparty\3rdparty/lzma/include/Delta.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\include\DllSecur.h	12	rust\translations\3rdparty\3rdparty/lzma/include/DllSecur.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
3rdparty\lzma\include\LzFind.h	126	rust\translations\3rdparty\3rdparty/lzma/include/LzFind.rs	translated			2026-06-19T19.07.05	agent-3rdparty-batch
